longitude,latit,hely,1974,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1997,1998,1999,2000,2001,2002,2003,2004,2009,2012,2014,2015,2016,2017,2018,2019
21.262,46.177,ARAD,1.354351524,0.06635553,1.268964407,-0.011770128,0.988288726,1.398524703,1.397350431,0.997918169,-0.078970351,0.247156131,0.133478873,0.932531264,1.324681127,0.437501497,0.763697864,2.044606104,0.932104103,2.526182152,1.163880404,0.606608747,1.168278733,2.401165682,2.943735383,1.416128965,3.484955686,1.981103768,1.908069125,2.922866113,2.829852662,3.582331278,3.635619225,2.72311245,2.540930567,3.786814028,4.6894486
26.102,44.503,AUREL VLAICU,1.155034831,0.53953742,1.219074004,-0.204604645,1.357346866,1.392411598,1.597115389,1.390734485,-0.044709742,1.249883315,0.634705136,-0.299566394,2.198690516,2.118148179,0.947560576,1.61813761,0.256568664,1.846926445,1.275269049,0.754338088,1.455571215,3.074014303,2.510158647,1.795121602,2.7347452,1.804175966,1.811121631,2.658701045,2.719883651,2.491206296,3.157150093,2.738180318,2.66041564,3.172346603,4.968010597
26.91,46.522,BACAU,-0.934219211,-1.488275248,-0.777976767,-2.670840524,-1.174555205,-0.090029425,-0.094970594,0.035703918,-2.755282659,-1.422917444,-1.854051559,-0.795112312,0.952160661,1.306362026,0.192227483,-0.372770615,-0.485321624,1.06310689,-0.714357903,-0.899967757,-0.452786437,2.72411322,1.624828974,0.379325451,1.686032874,0.417934735,0.698001895,1.632123547,1.473862959,1.690836432,2.725813919,2.423646899,1.728897839,1.536226095,3.78474082
27.65,46.233,BARLAD,-1.724989995,-0.51983122,0.454193652,-1.247171772,-0.445236444,0.268611333,0.478705756,-0.307604122,-2.49486393,-0.759445021,-1.607832522,-0.357725769,1.222327486,1.845167782,0.002476272,-0.288007481,-0.323705496,1.492934682,-0.210426089,-1.048277893,-0.235142416,-0.517535025,-0.789744378,-0.207839432,3.028997329,-6.091124746,4.95054192,-3.605013635,4.119466943,3.147697862,2.096609336,2.287139372,1.610754583,1.814178886,3.838914574
24.517,47.15,BISTRITA,-2.757128635,-2.399221892,-0.995300021,-2.442486402,-1.917085865,-1.64207888,-1.538909094,-1.278129314,-3.64987668,-2.461683389,-2.611199592,-1.318651979,-1.162791413,-0.438269458,-1.222102243,-2.38764975,-1.442243191,-0.069596496,-1.614533496,-1.81309946,-1.799324959,-1.777424357,-2.988569731,-1.734807146,1.854541387,-2.906600937,-0.04945808,-0.882791413,2.790263175,3.004320646,1.175639476,0.732497789,0.666426016,1.591520829,2.735631904
26.65,47.733,BOTOSANI,-0.268404102,-0.890599643,-0.274330444,-1.830119836,-0.431281877,-0.078379917,0.550922252,-0.787771521,-1.945487338,-0.991604892,-2.215183127,-0.878128081,1.131550769,1.533637376,-0.465667954,-0.350583444,-0.41543713,0.867362355,-0.499796661,-1.442509558,-0.634867773,0.092398521,0.814864092,-0.169074789,1.348967773,-0.187121334,0.144407661,0.842892294,0.721398188,0.582513361,2.003177758,1.628558101,1.383631388,1.163077934,3.243866286
26.817,45.15,BUZAU,1.478720532,0.774505378,1.629153913,0.310042018,1.578603845,1.490784684,1.720748655,0.941913351,0.028975424,0.672284998,0.248871792,1.036913868,2.543471581,2.727397359,1.051364966,1.92801376,0.736326623,2.638281716,1.082880591,0.256901984,1.132514169,1.825456151,1.9977048,1.943628727,3.402304667,1.643198347,1.877395705,2.887104385,2.658456008,2.297908736,3.223735016,2.824441842,2.5440233,3.151000917,5.021161197
27.35,44.2,CALARASI,1.79863503,1.345215804,2.144001337,0.887844635,2.182556309,2.009443285,1.988572064,1.532388142,0.53031446,1.252143213,0.517104987,1.821735401,2.776039741,3.072882781,1.164696175,2.108759474,1.449782486,3.166545876,1.421476654,0.689049593,1.678220956,2.376228249,2.503760369,2.479002979,3.516867782,1.998345538,2.498947717,3.31027273,3.191103239,2.73734279,3.54466274,3.334213164,3.124083992,3.44476602,5.620831775
22.253,45.42,CARANSEBES,1.128456525,0.015272501,1.090676054,-0.312907228,0.75588981,1.317876672,1.224303492,2.144346352,0.019521681,0.558917341,0.298722895,0.780422104,0.834313609,1.410920472,0.465430135,1.100008155,1.211324719,1.934067856,0.357437401,-0.096679154,0.462415481,2.490250215,3.009693464,1.711328565,2.943575021,2.491924767,2.005233827,2.158507705,2.366223874,2.604375857,2.64667191,1.865749937,2.072256206,2.981941469,4.055805986
28.714,45.062,CATALOI,-3.309416151,-0.878603808,0.793955233,-0.157126311,0.963031873,1.460286833,1.621317726,1.760735695,-0.949768288,0.429642088,-0.436449712,1.191095064,2.536951158,2.949956612,2.310332334,1.489089282,1.352236168,2.590744462,1.263077489,0.662659768,1.357670663,3.995949813,3.097038629,2.062366807,3.964542828,2.264423107,3.226832538,2.972911781,3.453772605,3.209872754,3.579356502,3.229426682,3.160160355,2.930565276,5.257105967
25.95,46.983,CEAHLAU TOACA,-9.100153293,-9.190225181,-8.611292446,-10.02149321,-9.407363681,-7.940253287,-8.546039276,-9.326610811,-9.659619222,-8.536263047,-9.861601621,-9.074671947,-8.442368416,-8.06842238,-9.01742128,-9.668837475,-9.331170508,-7.941890168,-9.405228903,-10.28265638,-9.965688005,-9.104752141,-8.498520349,-8.82640667,-7.570859545,-8.47924068,-8.806641156,-7.713768809,-7.337807311,-6.809299949,-6.988946421,-7.871048787,-7.736167423,-6.877063633,-6.281938038
23.686,46.785,CLUJ NAPOCA,-1.532015281,-2.063880038,-0.642527655,-1.988957789,-1.051047597,-1.125563568,-0.812600713,-1.524304835,-2.575137943,-1.698614399,-1.90158607,-1.028877505,-0.685960561,-0.25736138,-0.822563139,-1.639794573,-1.14687903,0.188544007,-1.319668434,-1.477905193,-1.350447425,1.220107396,0.453218768,-0.38656772,1.518087654,0.291095777,0.093349775,0.959237197,0.809504365,1.823646854,1.494331975,0.735076455,0.867481665,1.656513686,3.158874175
28.65,44.217,CONSTANTA,1.084567141,1.813837801,2.764644484,1.412642803,2.666181363,2.472989543,2.34477009,1.922254541,0.663117394,1.513758573,0.482286467,2.080642609,2.908763073,3.163322367,1.845167524,2.063105052,1.656449406,3.113057347,2.108198202,1.32235162,2.196579457,2.895283453,2.846113762,2.908714673,3.921059448,2.121193585,3.003781052,3.764746025,3.743651917,3.701669807,3.878419531,3.884379901,3.407035781,3.941401105,5.758528678
23.889,44.318,CRAIOVA,0.497290098,-0.099036662,0.394045375,-0.749327611,0.960910052,1.384351602,1.427568055,2.226561745,-0.667055372,0.2273398,0.435414962,1.27135159,2.090608467,2.301513185,1.609595418,2.265346825,1.714579467,2.760342828,1.025493597,0.547896199,1.114416401,3.345270663,2.824349332,2.058851671,2.807432925,2.219618226,2.535935894,2.7263672,3.14099469,2.374502601,3.405387878,2.909684818,2.902343791,2.959945286,4.952486992
22.9,45.867,DEVA,-0.074165125,-0.475759874,0.375422446,-0.548735056,0.35264529,0.267236319,0.61130858,-0.126086432,-0.810042175,-0.326310959,-0.084258446,0.642783816,0.669416253,0.602866095,-0.147844293,-0.087764664,0.345194018,1.281177191,-0.243186291,-0.724627513,-0.571437233,-1.144472436,-1.488524064,-0.3969392,3.053938821,-6.893242458,0.537700359,1.447791136,1.443117445,2.158684122,1.912937179,1.209970202,1.584114093,2.339391649,3.740372253
22.633,44.633,DROBETA TURNU SEVERIN,2.197932958,1.354019978,2.158904535,1.565125254,2.402435154,2.124446915,2.545256486,2.104094007,1.180776622,1.096195992,1.525067158,2.480339043,2.946981023,3.082507331,1.672569355,3.10320829,2.495312969,3.390309971,1.615409841,1.3353104,1.776080773,1.941880855,3.169603127,2.47185975,4.205635158,2.672803239,2.652597244,3.581312521,3.832976747,3.268880845,4.146469644,3.588311837,4.121462555,4.170573476,6.051653893
24.933,45.833,FAGARAS,-3.335172365,-2.623279597,-1.236067766,-2.606515137,-2.138803656,-2.058990288,-1.54173908,-1.827459872,-3.71488967,-2.125181539,-2.381601787,-1.248459482,-0.901707162,-0.722927855,-1.45988643,-2.543969295,-1.815736183,-0.42744499,-2.024679535,-2.231491177,-2.302787726,-2.505614075,-3.09507126,-2.153920317,1.213062302,-3.876618573,4.672764143,1.478319698,2.756809727,1.875145095,0.290240782,-0.046782433,-0.312868593,0.569336808,1.993331666
28.033,45.483,GALATI,0.878850744,0.536411105,1.547301666,-0.176309609,1.154924313,1.297265661,1.36081123,0.999788328,-0.599454605,0.045724937,-0.535441112,0.708246614,2.207586557,2.337573435,0.632953617,1.237587909,0.935062577,2.469084618,0.953258007,-0.204975725,1.058737276,1.490641198,2.032602341,1.628048695,3.125098133,1.36477194,1.8648078,2.820322939,2.693817515,2.425955307,3.070220996,2.975226235,2.815821762,3.11497487,5.157970019
26.085,44.571,HENRI COANDA,0.774711821,0.258250562,0.915932548,-0.556759743,0.939703214,1.009067169,1.11315413,1.177708225,-0.290781126,0.940349557,0.465193607,-1.704452449,1.710807621,1.463963507,0.64143383,2.014214587,-0.029439351,2.13666982,1.071690407,0.56497019,1.503398967,2.555162049,2.571382733,2.071824629,2.811570917,1.664706567,1.565996536,2.637245017,2.654812998,2.260680984,2.974199227,2.607064349,2.441364171,3.132695457,5.019371048
27.621,47.178,IASI,-2.154016957,-1.344669491,-0.026612302,-2.481007941,-0.956986977,0.579106375,0.362817083,0.425285161,-3.510389509,-1.558557608,-2.240122465,-0.653927975,1.278682469,1.825518483,0.578241424,-0.093422115,-0.048706458,1.317524044,-0.40987704,-0.718723837,-0.127106287,2.8887587,1.927573593,0.753624998,1.937258035,0.701733292,1.02660003,1.935662992,1.718424426,1.614048344,2.650754307,2.091834691,1.635186087,1.64461121,3.712563849
28.583,43.817,MANGALIA,1.564790048,1.752915319,2.691243218,1.249844045,2.675615667,2.597120488,2.625900832,2.265511314,1.057841641,1.579774902,0.36177979,1.826251634,2.640246163,2.952327906,1.745962203,1.677605692,1.454195284,3.089040764,2.089257013,1.233025415,1.983540545,1.043376951,2.126731107,1.588821266,3.956529944,6.617208587,7.728319698,0.783875254,3.713278456,5.999016866,3.702480854,4.25313051,3.083964244,3.671588853,5.158950795
25.733,46.367,MIERCUREA CIUC,-5.597924179,-4.618420019,-3.618644366,-4.835087298,-4.506308856,-4.420719375,-3.803123769,-4.198298228,-6.139600483,-4.801840677,-5.113997867,-3.950987196,-3.15147504,-2.929796908,-3.814736655,-5.147875453,-4.439074166,-2.678560492,-4.310046488,-4.690469796,-4.322416981,-4.84331967,-6.241983939,-4.541861742,-1.056413024,-11.60590431,-3.357696826,-2.704584866,-3.02159489,-2.513842285,-2.323265674,-2.511923972,-2.699030729,-2.119435771,-0.781173809
28.488,44.362,MIHAIL KOGALNICEANU,-4.52961681,0.539137816,1.505061803,-0.078422769,1.294486265,1.185907534,1.134743061,1.263997469,-0.269264049,0.965640338,-0.034438574,0.108335373,1.854702686,2.040060589,1.036021176,2.066488329,0.116221678,1.453700208,1.250457122,0.335437067,1.864387486,2.865768646,2.540939075,2.204702586,3.464120449,1.4365318,1.574046668,2.895584439,3.11589412,2.737234057,3.165940229,2.861781256,2.718152253,2.708215746,4.742094948
23.95,47.733,OCNA SUGATAG,1.444369081,-1.867639898,0.228319698,-9.372690403,-5.366918397,-2.136622831,-3.022418953,-1.095376447,-4.389779533,-2.712603113,-3.164373795,-1.846029816,-1.267515791,-0.729671983,-2.56165409,-1.409244282,-0.127220201,0.295529089,-1.61694607,-1.250436265,-1.451135029,-1.482839513,-0.847099296,-1.783369082,1.351141218,-7.182074567,-1.400016146,0.008425542,-0.062619216,0.829032813,0.267944427,-0.465110033,-0.230536037,0.677584567,1.79934522
21.903,47.025,ORADEA,0.577465249,-0.725792469,0.663388832,-1.241705896,0.395463326,0.836629689,0.765044144,1.44613373,-2.111385599,0.110470297,-0.1799618,0.581564467,1.156425327,1.582242251,0.963754823,0.897593591,0.911663455,1.914711604,0.456431907,0.114154206,0.490779351,2.931697679,3.147346464,1.369901048,3.621829629,1.888005657,1.616239775,2.594859691,2.652662032,3.566727518,3.259267112,2.385453142,2.178904812,3.251979719,4.585341585
24.367,45.1,RAMNICU VALCEA,0.778214571,0.289065157,1.101223632,0.12482618,1.202755877,1.500435763,1.339346198,0.952013353,-0.168315344,0.203175506,-0.025206798,1.016054097,1.768655707,2.036670712,0.660547849,1.280459497,1.049091878,2.310155577,0.724988927,0.119066398,0.67191225,1.052429248,1.607209995,1.180137999,2.515489962,1.226038196,1.503786673,2.638845344,2.748886455,2.398543953,3.094420022,2.413359068,2.529376327,2.971807142,4.688500428
24.983,44.1,ROSIORII DE VEDE,-0.535929007,0.931664623,1.467779024,0.436272365,1.095696844,1.343724129,1.436745011,1.37855444,-0.401424953,0.594461657,-0.042350759,1.268812344,2.04467227,2.307229163,0.781347003,1.561275569,1.188606847,2.536810656,0.700822069,0.019502324,0.517494633,1.278504684,2.13607518,1.856851421,3.056647827,1.803765514,1.883396193,2.769806609,2.699149868,2.060559593,2.975150874,2.623344801,2.575811762,3.149044965,5.105562624
22.886,47.703,SATU MARE,0.010239776,-0.996330007,0.238692548,-1.7233186,-0.647975244,-0.288011051,-0.252579638,0.755671074,-2.404654531,-0.943274168,-1.11386856,-0.116518669,0.669731576,0.844265754,0.423383317,-0.172938444,-0.030198527,1.315849407,-0.306923197,-0.363355333,-0.284002522,2.271646344,1.949938401,0.548481582,2.791861672,1.180052327,0.996680554,1.655638804,1.918667221,3.197863238,2.77121261,1.71064088,1.455598207,2.663775047,3.841677748
24.091,45.786,SIBIU,-3.223438219,-2.294602394,-0.998930457,-2.956778114,-1.719746503,-0.936137373,-0.700127313,-0.265349895,-3.617649707,-1.89296953,-1.79840692,-0.863229598,-0.511371972,-0.438212451,-0.6582875,-1.625730822,-1.026711279,0.156202444,-1.359177731,-1.47910543,-1.477933541,1.242496566,0.72598067,-0.471600906,1.211229741,0.273307291,-0.048759951,1.225362152,1.231166911,1.77346097,1.349507953,0.597184447,0.568044603,1.498477832,2.903617402
23.9,47.933,SIGHETUL MARMATIEI,-0.611347663,-1.74237455,-0.439466328,-1.784687667,-0.809949299,-0.782622785,-0.846968425,-0.990478983,-2.158948674,-1.334097684,-2.260986654,-0.78949587,-0.294092458,-0.094161184,-0.76862485,-1.256771171,-0.68499505,0.405138649,-0.996601059,-1.216586062,-1.201517609,-0.687296174,-0.383837231,-1.122825845,0.838044436,0.53109977,0.251817516,-0.41982845,2.65054192,2.897963955,1.188037289,0.759459534,0.422725899,1.406085556,2.69365151
26.354,47.688,STEFAN CEL MARE,-5.025257743,-4.634054039,-3.194424352,-4.029557582,-3.072020872,-3.816581367,-2.769793509,-2.163773413,-5.598998065,-2.959469011,-4.171094634,-2.239256352,-0.553847133,-0.125967592,-0.831849468,-2.008479784,-1.821937959,-0.934835035,-2.20067158,-2.511955269,-2.135758637,1.124699326,0.267968422,-1.041748812,0.318239515,-0.820997723,-0.701752749,0.083241729,-0.001293202,0.578928928,1.899264499,0.66947903,0.22203039,0.192929937,2.137936595
29.733,45.167,SULINA,1.725255676,1.47530145,2.334219403,1.172961849,2.39985688,2.431467052,2.145655285,1.661396339,0.181078579,1.285936165,1.531003699,1.590905013,2.670912914,3.60200368,1.9000776,1.175334998,2.167523052,2.660580415,1.786652174,0.979052631,1.706089189,2.397428367,2.54889106,2.517645541,3.508232112,1.738693709,2.584944298,3.419881573,3.30122647,3.314559454,3.381252471,3.208711109,2.89312626,3.336685957,5.131761315
23.47,47.658,TAUTII MAGHERAUS,3.71688179,-2.058005088,0.909536629,-7.856475623,-7.112950143,-1.319299349,-1.827499988,0.774263566,-3.084489927,-1.263409185,-1.394472251,0.045924619,0.311970855,1.040729984,0.715406718,-0.802506337,0.087128783,0.874523645,-0.346001245,-0.712227553,-0.819140375,2.485195386,1.554080943,0.294748097,2.463461174,1.053845977,0.74237459,2.003452354,1.933570525,3.17616933,2.859076356,1.879209703,1.954867937,3.944740747,3.805017398
21.338,45.81,TRAIAN VUIA,-0.824757543,-0.13553603,0.931106391,-0.986307201,0.265662195,1.832926744,1.190424187,2.411321477,-1.489888463,-0.045647261,0.224699313,1.166217498,1.609821129,2.216670953,1.38719122,1.449024131,2.437745637,2.71876897,1.359712181,0.938526762,1.322244652,2.253112338,2.828194112,1.72585554,3.410762961,1.44818637,1.494981173,2.655847368,2.508802551,3.006940915,3.021329255,2.278686939,2.641789117,3.420281651,4.700317349
25.45,45.45,VARFU OMU,-12.17472683,-12.05500751,-11.4912378,-12.63992745,-12.24378382,-10.83128042,-11.82426724,-12.27469096,-12.73470103,-11.63723124,-13.29576854,-11.95952651,-11.32856789,-11.29612148,-11.87679635,-13.09431107,-12.14123084,-11.10273564,-13.65142446,-12.71709285,-12.12851192,-11.9110649,-11.36382475,-11.65617591,-10.64220704,-11.7496581,-11.85462783,-10.89374711,-10.57405447,-10.21917585,-10.20048289,-11.21005906,-10.81388677,-9.752587363,-9.898499393
24.413,46.468,VIDRASAU,-2.774345329,-1.365454928,0.158799136,-1.402812214,-0.960882042,-0.608360355,-0.529117085,-0.992434683,-3.353890964,-1.150787784,-1.537932129,-0.292486922,-0.048145153,0.263351303,0.0996052,-1.548918705,-0.942909555,0.508758365,-1.078318108,-1.258301737,-1.050246784,1.598313773,0.769852439,-0.15641036,1.886979588,0.206206576,0.364799211,1.243093486,0.902866021,1.708201789,1.269870127,0.794710424,0.785127228,1.763841843,3.098099343
